id,m,lon,lat
559.0,b,-117.6965,33.5637
559.0,b,-117.69644,33.56374
559.0,b,-117.69643,33.56372
559.0,b,-117.69636000000001,33.56377
559.0,b,-117.69636000000001,33.56382
559.0,b,-117.73007,33.569759999999995
559.0,b,-117.69646000000002,33.56365
559.0,b,-117.69638,33.56372
559.0,b,-117.69638,33.56372
559.0,b,-117.69638,33.56372
559.0,b,-117.69641999999999,33.56372
559.0,b,-117.69637,33.56378
559.0,b,-117.69633999999999,33.56387
559.0,b,-117.69649,33.56386
559.0,b,-117.69237,33.56629
559.0,b,-117.69639,33.56386
559.0,b,-117.69649,33.5636
559.0,b,-117.69649,33.5636
559.0,b,-117.69649,33.5636
559.0,b,-117.69649,33.5636
559.0,b,-117.69649,33.563590000000005
559.0,b,-117.69641000000001,33.56365
559.0,b,-117.69633,33.563629999999996
559.0,b,-117.6964,33.56367
559.0,b,-117.72126999999999,33.565709999999996
559.0,b,-117.69618,33.5638
559.0,b,-117.69633999999999,33.56381
559.0,b,-117.69645,33.56369
559.0,b,-117.69643,33.5637
559.0,b,-117.69628999999999,33.56361
559.0,b,-117.69641000000001,33.563790000000004
559.0,b,-117.69639,33.56382
559.0,b,-117.69644,33.563629999999996
559.0,b,-117.69649,33.56382
559.0,b,-117.69628,33.56372
559.0,b,-117.71963000000001,33.5607
559.0,b,-117.71965,33.56071
559.0,b,-117.69628999999999,33.56385
559.0,b,-117.69628999999999,33.56385
559.0,b,-117.69644,33.56354
559.0,b,-117.69645,33.56367
559.0,b,-117.69643,33.5637
559.0,b,-117.69628,33.56378
559.0,b,-117.69641000000001,33.56374
559.0,b,-117.69641000000001,33.56374
559.0,b,-117.69641000000001,33.56374
559.0,b,-117.69641000000001,33.56374
559.0,b,-117.6965,33.56371
559.0,b,-117.69643,33.56371
559.0,b,-117.69637,33.563629999999996
559.0,b,-117.69633999999999,33.56369
559.0,b,-117.69646000000002,33.56368
559.0,b,-117.69639,33.56382
559.0,b,-117.69639,33.56382
559.0,b,-117.6963,33.56372
559.0,b,-117.69637,33.5638
559.0,b,-117.69641000000001,33.56381
559.0,b,-117.69637,33.56371
559.0,b,-117.69645,33.56374
559.0,b,-117.69645,33.56374
559.0,b,-117.69662,33.56367
559.0,b,-117.69636000000001,33.56375
559.0,b,-117.69636000000001,33.56375
559.0,b,-117.69651,33.56372
559.0,b,-117.69636000000001,33.563829999999996
559.0,b,-117.69636000000001,33.563829999999996
559.0,b,-117.69636000000001,33.563829999999996
559.0,b,-117.69632,33.5638
559.0,b,-117.69631000000001,33.56384
559.0,b,-117.6965,33.56365
559.0,b,-117.69639,33.56373
559.0,b,-117.69633,33.56381
559.0,b,-117.69639,33.56375
559.0,b,-117.69639,33.56375
559.0,b,-117.69636000000001,33.56374
559.0,b,-117.69636000000001,33.56374
559.0,b,-117.69638,33.56367
559.0,b,-117.69662,33.56362
559.0,b,-117.69648000000001,33.56361
559.0,b,-117.69637,33.56366
559.0,b,-117.69641000000001,33.56387
559.0,b,-117.69641000000001,33.56387
559.0,b,-117.69641000000001,33.56387
559.0,b,-117.69635,33.56381
559.0,b,-117.69639,33.56377
559.0,b,-117.69612,33.56208
559.0,b,-117.69631000000001,33.56368
559.0,b,-117.69632,33.56368
559.0,b,-117.72681000000001,33.570240000000005
559.0,b,-117.69646000000002,33.5637
559.0,b,-117.69637,33.5638
559.0,b,-117.69644,33.56373
559.0,b,-117.69175,33.56608
559.0,b,-117.69643,33.5637
559.0,b,-117.69643,33.5637
559.0,b,-117.69643,33.5637
559.0,b,-117.69643,33.5637
559.0,b,-117.69625,33.56385
559.0,b,-117.69633999999999,33.5638
559.0,b,-117.69646999999999,33.56361
559.0,b,-117.69635,33.56362
559.0,b,-117.69635,33.56362
559.0,b,-117.71866000000001,33.5613
559.0,b,-117.69641999999999,33.56367
559.0,b,-117.69611,33.56378
559.0,b,-117.69611,33.56378
559.0,b,-117.69621000000001,33.563790000000004
559.0,b,-117.71862,33.5607
559.0,b,-117.71864,33.56071
559.0,b,-117.6964,33.5637
559.0,b,-117.69646000000002,33.56367
559.0,b,-117.69644,33.563629999999996
559.0,b,-117.69631000000001,33.5637
559.0,b,-117.6963,33.56366
559.0,b,-117.69633,33.56369
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.85311000000002,33.78779
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.92895,33.61891
565.0,a,-117.92895,33.61891
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.79468999999999,33.68395
565.0,a,-117.99923000000001,33.6603
565.0,a,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.85311000000002,33.78779
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.92895,33.61891
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.92895,33.61891
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.99923000000001,33.6603
565.0,b,-117.79468999999999,33.68395
565.0,b,-117.79468999999999,33.68395
609.0,a,-117.8117,33.79164
609.0,a,-117.8117,33.79164
609.0,a,-117.81168999999998,33.79165
609.0,a,-117.81173000000001,33.791540000000005
609.0,a,-117.81168000000001,33.79169
609.0,a,-117.81168000000001,33.79169
609.0,a,-117.81168000000001,33.79167
609.0,a,-117.81164,33.79172
609.0,a,-117.81172,33.79173
609.0,a,-117.81171,33.79172
609.0,a,-117.89268999999999,33.78226
609.0,a,-117.83012,33.80129
609.0,a,-117.81161999999999,33.791740000000004
609.0,a,-117.89318999999999,33.78273
609.0,a,-117.89341,33.78257
609.0,a,-117.81178999999999,33.79167
609.0,a,-117.81178,33.79173
609.0,a,-117.81163000000001,33.79164
609.0,a,-117.81165,33.79163
609.0,a,-117.81168999999998,33.79164
609.0,a,-117.91001999999999,33.749959999999994
609.0,a,-117.85318000000001,33.787690000000005
609.0,a,-117.81175,33.79165
609.0,a,-117.8117,33.79169
609.0,a,-117.8117,33.79169
609.0,a,-117.81161999999999,33.79166
609.0,a,-117.81166,33.79173
609.0,a,-117.81166999999999,33.791740000000004
609.0,a,-117.81168999999998,33.79172
609.0,a,-117.81053,33.79039
609.0,a,-117.81164,33.79165
609.0,a,-117.84905,33.729820000000004
609.0,a,-117.81166,33.79167
609.0,a,-117.81164,33.7917
609.0,a,-117.94742,33.73657
609.0,a,-117.81197,33.79169
609.0,a,-117.81168999999998,33.79173
609.0,a,-117.81163000000001,33.791579999999996
609.0,a,-117.81476,33.78739
609.0,a,-117.81168000000001,33.79166
609.0,a,-117.7986,33.79527
609.0,a,-117.80021,33.79567
609.0,a,-117.81175,33.79159
609.0,a,-117.8117,33.79169
609.0,a,-117.81183,33.79163
609.0,a,-117.81183,33.79163
609.0,a,-117.89341,33.78257
609.0,a,-117.89328,33.78259
609.0,a,-117.81168000000001,33.7916
609.0,a,-117.81607,33.78232
609.0,a,-117.81168999999998,33.79162
609.0,a,-117.81168000000001,33.79169
609.0,a,-117.83469,33.75687
609.0,a,-117.81161999999999,33.79157
609.0,a,-117.82182,33.78757
609.0,a,-117.81897,33.788129999999995
609.0,a,-117.83651,33.79472
609.0,a,-117.81931999999999,33.78825
609.0,a,-117.88031000000001,33.71933
609.0,a,-117.88649,33.91556
609.0,a,-117.81172,33.79164
609.0,a,-117.81165,33.79167
609.0,a,-117.81168000000001,33.79168
609.0,a,-117.87536000000001,33.862109999999994
609.0,a,-117.81161000000002,33.79159
609.0,a,-117.8117,33.7917
609.0,a,-117.8117,33.791709999999995
609.0,a,-117.81166,33.79172
609.0,a,-117.94111000000001,33.77486
609.0,b,-117.80073999999999,33.767309999999995
609.0,b,-117.81163000000001,33.7916
609.0,b,-117.81145,33.791779999999996
609.0,b,-117.81166999999999,33.79168
609.0,b,-117.81168000000001,33.791779999999996
609.0,b,-117.8116,33.79166
609.0,b,-117.89341,33.78257
609.0,b,-117.81163000000001,33.79173
609.0,b,-117.79753000000001,33.76739
609.0,b,-117.80073999999999,33.767309999999995
609.0,b,-117.81175,33.79173
609.0,b,-117.81168000000001,33.79167
609.0,b,-117.81177,33.7917
609.0,b,-117.8118,33.79176
609.0,b,-117.88644,33.7532
609.0,b,-117.87536000000001,33.862109999999994
609.0,b,-117.87534,33.8621
609.0,b,-117.81166,33.791540000000005
609.0,b,-117.81163000000001,33.79157
609.0,b,-117.81163000000001,33.79157
609.0,b,-117.80073999999999,33.767309999999995
609.0,b,-117.83033999999999,33.80147
609.0,b,-117.83605,33.795790000000004
609.0,b,-117.83604,33.7958
609.0,b,-117.83604,33.7958
609.0,b,-117.83606999999999,33.79578
609.0,b,-117.8359,33.795770000000005
609.0,b,-117.83596000000001,33.7958
609.0,b,-117.836,33.79582
609.0,b,-117.87702,33.75103
609.0,b,-117.81638000000001,33.78808
609.0,b,-117.89271000000001,33.78222
609.0,b,-117.81182,33.79164
609.0,b,-117.81177,33.79165
609.0,b,-117.81871000000001,33.788540000000005
609.0,b,-117.81171,33.79153
609.0,b,-117.81159,33.79179
609.0,b,-117.81161999999999,33.79167
609.0,b,-117.85171000000001,33.77815
609.0,b,-117.81168999999998,33.791779999999996
609.0,b,-117.80073999999999,33.767309999999995
609.0,b,-117.81166,33.79166
609.0,b,-117.83618999999999,33.787459999999996
609.0,b,-117.81166,33.79165
609.0,b,-117.81166999999999,33.79167
609.0,b,-117.81172,33.7916
609.0,b,-117.81172,33.79162
609.0,b,-117.81172,33.79162
609.0,b,-117.81161000000002,33.79179
609.0,b,-117.81165,33.79173
609.0,b,-117.81171,33.79172
609.0,b,-117.81182,33.79164
609.0,b,-117.801,33.76705
609.0,b,-117.80073999999999,33.767309999999995
609.0,b,-117.84905,33.729820000000004
609.0,b,-117.81168000000001,33.79161
609.0,b,-117.81168000000001,33.79161
609.0,b,-117.81188999999999,33.79153
609.0,b,-117.81168000000001,33.79167
609.0,b,-117.89341,33.78257
609.0,b,-117.89281000000001,33.7818
609.0,b,-117.83766999999999,33.83312
609.0,b,-117.81156999999999,33.791740000000004
609.0,b,-117.81187,33.79153
609.0,b,-117.91001999999999,33.749959999999994
609.0,b,-117.8273,33.72203
609.0,b,-117.91001999999999,33.749959999999994
609.0,b,-117.89341,33.78257
609.0,b,-117.89339,33.78172
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-118.10564,33.73937
631.0,a,-118.10564,33.73937
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-118.10564,33.73937
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92987,33.60924
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92987,33.60924
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-118.10564,33.73937
631.0,a,-118.10564,33.73937
631.0,a,-118.10564,33.73937
631.0,a,-117.92975,33.60927
631.0,a,-118.10564,33.73937
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-118.10564,33.73937
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92976000000002,33.60918
631.0,a,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-118.10564,33.73937
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-118.10564,33.73937
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-118.10564,33.73937
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-118.10564,33.73937
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92975,33.60927
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-118.10564,33.73937
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
631.0,b,-117.92976000000002,33.60918
